SMILES,Title,IC50nM,5NTP_XP,6QU7_XP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_rorgt,3D_sim_rorgt,3D_best_dhodh,3D_sim_dhodh,3D_sim_2D_rorgt,3D_sim_2D_dhodh
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cncc(Br)c1)CC(CCC(=O)O)O2)C(F)(F)F,680658,10.9,-7.09884440115464,-6.59437793669846,596.3780000000004,4.554600000000003,3.4518455887886876,0.47552419811240787,135.13000000000002,7,2,7,True,680658,1.0,1045597,0.3865287631421489,1.0,0.14545454545454545
CCC(CC1CN(S(=O)(=O)c2cn(CC)nc2Cl)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)C(=O)O,680706,10.9,-8.07490779786267,-7.98269989126419,597.0120000000003,4.903000000000004,4.089282022185252,0.41637168697111065,140.06,8,2,9,False,680706,1.0,1020675,0.5531653349723418,1.0,0.17073170731707318
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)S(=O)(=O)c1ccc(OC(F)F)cc1,766186,10.9,-11.4128588414667,-7.37213645090597,549.5900000000003,5.889000000000005,4.6122717491874266,0.32792201417735645,72.39,5,0,8,True,766186,1.0,50841919,0.4020148260786922,1.0,0.10526315789473684
CC1CCN(C(=O)c2nc(C(=O)NCC(C)(C)O)sc2-c2ccc(S(=O)(=O)NC(C)C(F)(F)F)c(Cl)c2Cl)CC1,51340349,11.0,-9.34339359631308,-3.9320166216129,645.5529999999999,4.718800000000003,3.686921252863918,0.38149060332835105,128.7,7,3,8,True,51340349,1.0,1020563,0.5605974969721437,1.0,0.16260162601626016
CC(NS(=O)(=O)c1ccc(-c2sc(-c3cnc(CC(C)(C)C(=O)O)s3)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F,51343089,11.0,-12.0273089410909,-8.91474229549907,656.6010000000005,7.465400000000006,3.9718895897465725,0.23454399085626598,109.25,7,2,10,True,51343089,1.0,1100175,0.48216389029109874,1.0,0.12844036697247707
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(C)(=O)=O)cc3)c(=O)n(C(C)C3CC3)c2n1,51360030,11.0,-8.31472035236895,-9.19592761486149,531.6420000000002,3.815920000000003,3.5736500682851364,0.36018796907344713,132.62,10,1,8,True,51360030,1.0,51334954,0.5153374233128835,1.0,0.1415929203539823
CC1(C)C2CCC1(c1cncc(-c3nc(C=CC#N)co3)n1)c1nnc(-c3c(F)cccc3F)cc12,1036769,11.0,-3.56608250745382,-11.3991583405197,482.4940000000002,5.606880000000005,5.188948007521935,0.3486500908235248,101.38,7,0,4,False,1036769,1.0,1100172,0.5838886711093689,1.0,0.12037037037037036
CC1(C)C2CCC1(c1ccnc(-c3cnc(NCCS(C)(=O)=O)nc3)n1)c1nnc(-c3c(F)cccc3F)cc12,1036923,11.0,-4.49976237961837,-11.5979107303436,563.6340000000002,4.328600000000003,4.89242686841563,0.3499339856471234,123.51,9,1,7,True,1036923,1.0,50107530,0.5039073026138507,1.0,0.1941747572815534
CC1(C)C2CCC1(c1ccnc(-c3ccc(N=S(C)(N)=O)nc3)n1)c1nnc(-c3c(F)cccc3F)cc12,1036810,11.0,-5.15809816895583,-10.3152696652263,533.6080000000002,5.080100000000004,5.281379733880157,0.3906555563795886,119.9,7,1,4,True,1036810,1.0,51390145,0.49088699878493314,1.0,0.14953271028037382
CC1(C)C2CCC1(c1cncc(-c3cnn(CCS(N)(=O)=O)c3)n1)c1nnc(-c3c(F)cccc3F)cc12,1036817,11.0,-9.59320869584118,-10.8019413961501,537.5960000000002,3.5671000000000017,4.965435803824379,0.3980243389748518,129.54000000000002,8,1,6,True,1036817,1.0,297809,0.5406750520314904,1.0,0.1523809523809524
CC1(C)C2CCC1(c1ccnc(-c3cnn(C(CO)CO)c3)n1)c1nnc(-c3c(F)cccc3F)cc12,1036959,11.0,-5.30382541482201,-11.3890532851501,504.5410000000002,3.804300000000003,4.984561737909311,0.41100163969537257,109.84,8,2,6,True,1036959,1.0,1100172,0.5695706225494883,1.0,0.17307692307692307
CC(O)CNc1ncc(-c2nccc(C34CCC(c5cc(-c6c(F)cccc6F)nnc53)C4(C)C)n2)cn1,1036970,11.0,-3.9767488128416,-11.9522187090691,515.5680000000001,4.664800000000003,5.038451025516868,0.3815193783623269,109.60000000000001,8,2,6,True,1036970,1.0,50107530,0.5534343821949348,1.0,0.19607843137254902
CC1(C)C2CCC1(c1ccnc(N3CCN(CCS(C)(=O)=O)C(=O)C3)n1)c1nnc(-c3c(F)cccc3F)cc12,1037091,11.0,-4.70754358233887,-9.39429178018835,568.6500000000002,3.1083000000000016,4.945125213985987,0.4464492159628995,109.25000000000001,8,0,6,True,1037091,1.0,51334967,0.4779814123165118,1.0,0.14166666666666666
CC1(C)C2CCC1(c1ccnc(-n3ccc(S(N)(=O)=O)n3)n1)c1nnc(-c3c(F)cccc3F)cc12,1037098,11.0,-4.42071520825052,-11.3576506139109,509.54200000000026,3.2482000000000015,5.038189159852253,0.4469789718912326,129.54000000000002,8,1,4,True,1037098,1.0,50251724,0.5501647199760407,1.0,0.10679611650485436
CC1(C)C2CCC1(c1cccc(-c3cnc(CCS(C)(=O)=O)nc3)n1)c1nnc(-c3c(F)cccc3F)cc12,1037015,11.0,-4.79211656378489,-11.1202845140836,547.6310000000002,5.064200000000005,4.857841446417856,0.33260955041771867,98.59,7,0,6,True,1037015,1.0,51390144,0.5630354957160343,1.0,0.16346153846153846
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1nnccc1C,766242,11.0,-11.0502421107211,-7.4625654682824,463.53200000000027,4.837520000000004,4.791960275533336,0.5416304283249305,71.87,5,0,5,True,766242,1.0,CHEMBL3818257,0.4382349880320533,1.0,0.10989010989010989
CN(C)C(=O)CC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,701176,11.0,-5.01842363299877,-8.55886307010934,493.55700000000024,3.607300000000002,3.0209555680246494,0.6823784408286384,105.25,6,1,5,True,701176,1.0,1020520,0.5184743742550655,1.0,0.1415929203539823
CC(C)(CC1CN(S(=O)(=O)c2ccc(F)c(Cl)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)NS(=O)(=O)C1CC1,701316,11.0,-6.45845563206201,-2.57120653260631,672.1190000000001,5.575300000000006,3.767991438168856,0.3332054620222113,131.11,7,2,9,True,701316,1.0,1020504,0.29719735305566364,1.0,0.17796610169491525
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCC=Cc3ccccc3)cs2)cc1,51099406,11.0,-9.98544834856199,-12.8542201679882,518.6600000000002,5.877100000000005,2.721245718930758,0.28349385377072833,85.36,6,1,10,True,51099406,1.0,51338190,0.4972401534287585,1.0,0.21978021978021978
O=C(NC1CCC(O)CC1)C1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12,826776,11.0,-12.430552704126,-6.18975053147769,639.605,6.1764000000000046,4.245166355864921,0.3027753091988461,83.47,4,2,5,False,826776,1.0,297803,0.3676548238666365,1.0,0.13131313131313133
CC(=O)N1CCC(CNC(=O)C2CCC3(S(=O)(=O)c4ccc(F)cc4)c4ccc(C(F)(C(F)(F)F)C(F)(F)F)cc4CCC23)C1,826990,11.0,-12.8638231999705,-7.50087518310436,666.6310000000001,5.741300000000006,4.417122939934812,0.31513383122916067,83.55000000000001,4,1,6,False,826990,1.0,219978,0.37199089134677943,1.0,0.1553398058252427
O=C(NC1CCC2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CCC12)c1ccncc1F,826885,11.0,-12.1192529262927,-6.80696538081505,636.536,6.473200000000005,4.222790024503974,0.25741163765418656,76.13,4,1,5,False,826885,1.0,219978,0.41114288189931547,1.0,0.2
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCC3)CC1)cn2C,51139208,11.0,-14.152340389135,-7.03177681654908,455.56200000000035,4.5118000000000045,2.7365253231922466,0.6265405015279462,91.02000000000001,5,1,4,True,51139208,1.0,51338177,0.49769150052465894,1.0,0.08333333333333333
CC1(C(=O)O)CC=C(c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(CO)C3)CC1,809517,11.0,-11.0109459297757,-6.91517462564765,468.9810000000004,4.8578000000000054,4.034525491732369,0.6534085293591478,92.42,5,2,5,True,809517,1.0,51370197,0.36572011878247956,1.0,0.11764705882352941
Cc1cccc(Cl)c1C(=O)c1cn(-c2ccc(C(=O)O)cc2)c2c(F)cccc12,51253404,11.0,-10.1295760465849,-9.94421345349214,407.8280000000001,5.660620000000003,2.3407452634015673,0.4438478193115359,59.3,3,1,4,True,51253404,1.0,993093,0.6322241681260945,1.0,0.15730337078651685
CC(C)(CC1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)NS(=O)(=O)C1CC1,945797,11.0,-6.94565327268607,-2.50270814842869,705.6710000000002,5.940700000000006,3.887910757480978,0.3090529481599926,131.11,7,2,9,False,945797,1.0,1001119,0.2512272596015016,1.0,0.13392857142857142
CC(=O)N1CCN(c2ccc(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3F)c(F)c2)CC1,351300,11.0,-11.7180761905301,-8.54104428795985,495.56700000000023,3.656900000000003,2.6104085883313637,0.5884736765814184,60.93000000000001,4,0,7,False,351300,1.0,297834,0.5050244307181709,1.0,0.09473684210526316
CC(C)CN(Cc1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(C(O)C2CCN(S(C)(=O)=O)CC2)cc1,50252854,11.0,-9.36324232541684,-8.28396965384068,562.6760000000002,4.257300000000003,3.130302630923671,0.4930756192569347,94.99000000000001,5,1,9,True,50252854,1.0,1045600,0.47334342415068953,1.0,0.15151515151515152
CCCOc1cc(-c2cc(C(N)=O)ccc2Cl)ccc1N(C)C(=O)c1c(F)cccc1Cl,50388319,11.0,-12.568376352262,-11.3399458647744,475.3470000000001,5.9638000000000035,2.4142000291092245,0.4582008655501846,72.63,3,1,7,True,50388319,1.0,1098671,0.690852064819655,1.0,0.1588785046728972
CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,50388321,11.0,-13.3201611514745,-11.4312705559314,515.2900000000003,6.116100000000003,2.5808260757006085,0.4026642903152987,72.63,3,1,6,True,50388321,1.0,1098685,0.7050306489114352,1.0,0.19791666666666666
CC(NC(=O)c1cc(-c2sc(-c3nnc(CC(C)(C)OC=O)o3)nc2CC2CCC2)cc(C2(C)CC2)c1)C(F)(F)F,544203,11.0,-11.2926156792851,-6.27132635114589,590.6680000000006,6.428900000000007,4.169486812990066,0.25659550184668567,107.21000000000001,8,1,11,False,544203,1.0,51423566,0.4989229112171103,1.0,0.15555555555555556
CC(NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)OC=O)o3)nc2CC2CCCCC2)c(OC(F)(F)F)c1)C(F)(F)F,544175,11.0,-8.2352694170946,-7.29257742450716,684.6810000000007,6.604700000000006,4.145955034469373,0.1654085476333343,133.51,10,1,12,False,544175,1.0,219978,0.4189055546398549,1.0,0.13513513513513514
CC1CC(F)(F)CN1C(=O)c1nc(C(=O)N2CC(O)CC(O)C2)sc1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)c(Cl)c1Cl,596154,11.0,-11.2256100259959,-6.14078431901439,686.4050000000002,4.866500000000005,4.630624375449147,0.39629495929465874,114.20000000000002,7,3,4,False,596154,1.0,1001119,0.41162352134407676,1.0,0.1523809523809524
CC(C)(O)CNC(=O)c1nc(C(=O)N2C3CCC2CC3)c(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2C(F)F)s1,596204,11.0,-6.49009915186183,-10.5961883166856,615.5430000000002,5.327600000000004,4.179693972418509,0.3659737637359784,102.75999999999999,6,3,7,False,596204,1.0,CHEMBL4227747,0.5447579891609045,1.0,0.15463917525773196
COc1nn2c(c1S(=O)(=O)N1CC(CNC(C)=O)Oc3ccc(NC(=O)OC(C)(C)C)cc31)CCC2,644662,11.0,-5.88892099918029,-5.13240742532492,521.5960000000003,2.2773000000000003,3.5331147258372066,0.5898581525295828,141.09,9,2,6,True,644662,1.0,1020507,0.5701922200965656,1.0,0.1721311475409836
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OCC(Cl)(Cl)Cl)ccc2O1,644863,11.0,-5.87732485468881,-6.31913546776396,554.8110000000001,3.836800000000002,3.1464221286029206,0.524751758979562,114.04000000000002,6,2,6,True,644863,1.0,1020634,0.5361910816456271,1.0,0.2018348623853211
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c3cc(C(=O)N4CCCOC4)cnc23)c(F)c1,651576,11.0,-9.28273449977473,-3.51521986740809,576.8900000000002,5.116300000000003,3.136181995540448,0.33554381403918365,114.61999999999999,7,1,4,True,651576,1.0,1020521,0.4296922608165753,1.0,0.17073170731707318
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3CCCC3)c3cccnc23)c(F)c1,651589,11.0,-10.4877937786786,-6.30145595790087,463.89600000000024,5.935100000000004,2.7171549570184155,0.40481399535495516,85.08,5,1,4,True,651589,1.0,51338197,0.5087649003305619,1.0,0.15384615384615385
Cc1nn(C(F)F)cc1S(=O)(=O)N1CC(CNC(=O)C(C)(C)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,645170,11.0,-7.59931340277974,-8.00645149434123,613.5620000000004,3.31942,3.856580540096293,0.3838161804969119,152.09,9,3,8,True,645170,1.0,1020470,0.49522004285478816,1.0,0.18333333333333332
COc1nc2ccc(C(O)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1C1CCCC1,669119,11.0,-5.34450654970916,-7.0454506912776,477.99600000000027,4.978940000000005,3.7200678171885286,0.43601220150440606,85.94999999999999,7,1,5,True,669119,1.0,50312261,0.5127008812856402,1.0,0.15789473684210525
COc1nc2ccc(C(O)(c3cnnn3C)c3cnc(C)n3C)cc2c(Cl)c1CC(F)(F)F,669121,11.0,-9.48243323644524,-6.48557862685901,480.8780000000002,3.4562200000000027,3.9719241163174788,0.47025193229226797,90.88,8,1,5,True,669121,1.0,1045597,0.4887634983947855,1.0,0.11764705882352941
O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)CC(CO)C1,675388,11.0,-10.6785044639616,-9.74868966679487,612.51,6.712100000000005,3.2752223409718066,0.22700898585477297,63.60000000000001,4,1,8,False,675388,1.0,297825,0.45590218466241117,1.0,0.10112359550561797
CCOC(=O)CCC1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,680568,11.0,-3.95477008764374,-6.16712664429141,630.5350000000003,6.033500000000005,3.4924291579643496,0.2800625314878306,111.24000000000001,7,1,8,False,680568,1.0,1020506,0.5256907608265379,1.0,0.14960629921259844
CCOC(=O)CCC1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,680572,11.0,-7.44691729089355,-4.87701773455653,576.5650000000002,5.491100000000005,3.2271979458258215,0.3427631591627381,111.24000000000001,7,1,7,True,680572,1.0,1020531,0.39973888334229324,1.0,0.15079365079365079
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C#N)c1)CC(CCC(=O)O)O2)C(F)(F)F,680598,11.0,-8.31948435803049,-7.22018137344807,541.5040000000004,4.268780000000002,3.3549274001544394,0.5285609173975822,146.02999999999997,7,2,7,True,680598,1.0,51338197,0.49822628827483195,1.0,0.1262135922330097
CC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3CC2CC3n2cnnc2)cc1F,667092,11.0,-10.6454792586928,-9.29911103545815,513.6140000000003,4.451600000000004,5.387704700547342,0.504194083497863,71.33000000000001,6,0,5,False,667092,1.0,51338190,0.5055758507979236,1.0,0.16666666666666666
COC(=O)C1CCOCC1c1cc(F)c(CN2C(C)CCC(c3ccccc3)S2(=O)=O)cc1F,667112,11.0,-11.2643800356585,-9.34294362980582,493.57200000000023,4.313300000000004,4.282557535673698,0.5806243824351435,72.91,5,0,5,True,667112,1.0,50555381,0.5666216637241666,1.0,0.14432989690721648
CCN(CC)c1nc2ccc(C(O)(c3ccncc3)c3cncn3C)cc2c(Cl)c1-c1ccccc1,50748318,11.0,-8.19801719516153,-10.3476352632727,498.0300000000002,5.814100000000006,3.4016758637284408,0.30693225480307507,67.07,6,1,7,True,50748318,1.0,50312490,0.49319494761578375,1.0,0.2235294117647059
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)S(=O)(=O)c1cn(C(F)F)nc1C,766185,11.0,-10.9616889290106,-6.79053928130072,537.5830000000002,5.187620000000004,4.961469512906591,0.38785857843701627,80.98,6,0,7,True,766185,1.0,1001119,0.428234405963952,1.0,0.13333333333333333
CC(C)CN(c1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1,382426,11.1,-8.72544549531503,-7.32035199308885,511.5870000000002,5.6272000000000055,2.3769068449313764,0.41242515675211144,71.52000000000001,4,0,7,True,382426,1.0,51370189,0.49202359083438074,1.0,0.17333333333333334
CC(=O)NCC1CN(S(=O)(=O)c2ccc(F)cc2)c2cc(NC(=O)OC(C(F)(F)F)C3(C)CCCCC3)ccc2O1,644804,11.1,-11.2126745828379,-8.77293207694165,601.619,5.367900000000005,3.8109178018974657,0.41297073985278343,114.04000000000002,6,2,7,True,644804,1.0,1020571,0.45011732340804267,1.0,0.17355371900826447
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNS(C)(=O)=O)O2,645042,11.1,-6.15587635478389,-7.79252821582815,515.5850000000003,2.6782000000000004,3.005345534579833,0.6047070574461533,131.10999999999999,7,2,6,True,645042,1.0,1020571,0.5185965555148406,1.0,0.16216216216216217
Cc1c(Cl)cc(F)cc1S(=O)(=O)N1CC(CCC(=O)O)Oc2ccc(NC(=O)OC(C)(C)C(F)(F)F)cc21,680623,11.1,-4.45912466217625,-4.61910815330003,582.9560000000005,5.498020000000005,3.461259753723927,0.41348514128656516,122.24000000000002,6,2,7,True,680623,1.0,1045600,0.3943549033758319,1.0,0.16666666666666666
Cc1nc(S(=O)(=O)CC2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cc(NC(=O)OC(C)(C)C)ccc3O2)[nH]c1C,701114,11.2,-5.38265788395809,-6.27247583137358,630.667,4.822540000000004,3.6056423617959164,0.3940230775984329,147.76,8,2,6,True,701114,1.0,1098628,0.5118890356671071,1.0,0.23636363636363636
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC(CC(=O)NOC1CCCC1)O2,701262,11.2,-5.41837212376391,-8.27381528259617,599.6279999999999,5.389200000000005,3.437202607262166,0.40935553465432534,123.27000000000001,7,2,7,True,701262,1.0,1020563,0.5861783228372556,1.0,0.19834710743801653
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)CC(CCc1noc(=O)[nH]1)O2)C(F)(F)F,701427,11.2,-5.17622770565158,-5.11096700168968,624.5160000000004,4.860200000000004,3.825457223320047,0.3550397566345242,143.82999999999998,8,2,7,True,701427,1.0,1020506,0.5478092471556524,1.0,0.171875
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C#N)c1)CC(CO)O2,709046,11.3,-8.88032329794031,-4.48961005782846,445.49700000000024,2.8538800000000015,3.0073495799516197,0.7401842821233336,128.96,7,2,4,True,709046,1.0,220027,0.5213132999443517,1.0,0.14432989690721648
Cn1cnc(S(=O)(=O)NCC2CN(S(=O)(=O)c3ccc(F)cc3)c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3O2)c1,645049,11.3,-7.27575167378897,-6.55791676386737,635.6180000000004,3.3834000000000017,3.562318356923287,0.3581740124718045,148.92999999999998,9,2,8,True,645049,1.0,50499496,0.514780660174093,1.0,0.15384615384615385
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)S(=O)(=O)c1cccc(C#N)c1,766200,11.3,-10.6969399038067,-6.73527623113995,508.5940000000003,5.159280000000004,4.626543814840829,0.4591247853457533,86.95,5,0,6,True,766200,1.0,1001119,0.4403228906400154,1.0,0.125
CC1CN(C(=O)C(C)C2CCCC2)CCC1c1cn(C)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12,820621,11.4,-11.960919567637,-6.60466196153457,525.69,5.896500000000006,3.647141843854863,0.4358243548049062,71.41,4,1,6,True,820621,1.0,1020521,0.4417007485145459,1.0,0.1794871794871795
Cn1cc(C(=O)NCC2CN(S(=O)(=O)c3ccc(F)cc3)c3cc(NC(=O)OC(C)(C)C(F)(F)F)ccc3O2)cn1,644923,11.4,-7.04673136904708,-10.4171331489407,599.5630000000002,3.834900000000003,3.3880160712318244,0.3947940867697832,131.86,8,2,7,True,644923,1.0,1098807,0.509654313298038,1.0,0.18548387096774194
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)c(Cl)c1)CC(CNC(=O)c1ncc[nH]1)O2)C(F)(F)F,644973,11.4,-8.65415050268862,-6.13211791289168,619.9810000000004,4.477900000000003,3.57399958771534,0.3310941154100243,142.72,7,3,7,True,644973,1.0,1020506,0.5812974579068999,1.0,0.16153846153846155
CC(=O)NCC1CN(S(=O)(=O)N2CCC(C(F)(F)F)C2)c2cc(NC(=O)OC(C)(C)C)ccc2O1,645084,11.4,-8.57522639585913,-9.6719176203935,522.5460000000003,2.866100000000001,3.6232952108954404,0.6143694378208295,117.28,6,2,5,True,645084,1.0,50251729,0.559527478171546,1.0,0.1836734693877551
CCn1cc(S(=O)(=O)N2CC(CC(C)(CO)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(Cl)n1,680778,11.4,-8.45647460974761,-7.62659700347228,613.0110000000001,3.8754000000000026,4.208617858290797,0.38170899602644476,160.29000000000002,9,3,9,False,680778,1.0,1020665,0.5257951735311674,1.0,0.15966386554621848
CCn1cc(S(=O)(=O)N2CC(CCC(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c(OCCO)n1,680664,11.4,-7.39009549417506,-3.78183700300441,594.565,2.984600000000001,3.7202115044362447,0.3515456729772309,169.51999999999998,10,3,11,True,680664,1.0,1226017,0.4323133211375353,1.0,0.15
COc1cc(S(=O)(=O)N2CC(CC3(C(=O)O)CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,680761,11.4,-7.6664085480185,-2.50634330318632,590.5480000000002,4.934900000000003,3.5530951972232083,0.413886759375652,131.47,7,2,8,True,680761,1.0,1020531,0.36628209899516184,1.0,0.15748031496062992
CCN(CC12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C)C(=O)c1ccnnc1,766136,11.4,-11.1557707642949,-7.28623701859019,449.5050000000002,4.529100000000003,4.736626951768201,0.5723957537553923,71.87,5,0,5,True,766136,1.0,CHEMBL3818257,0.43795775395393266,1.0,0.10989010989010989
CC(C)(C)COC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C#N)c1)CC(CN1C(=O)COC1=O)O2,709128,11.5,-4.64423359905746,-5.58379759185173,542.5700000000004,3.0879800000000017,3.447945850992994,0.5794718984848373,155.33999999999997,9,1,6,True,709128,1.0,1020506,0.566832308599343,1.0,0.14960629921259844
CC(CC1CN(S(=O)(=O)c2ccnc(C3CC3)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)C(=O)O,680691,11.5,-6.37869406102309,-5.92508325373668,571.5740000000003,4.915500000000004,3.921412216606214,0.45620449008554664,135.13,7,2,8,True,680691,1.0,1020520,0.5408744414264435,1.0,0.17355371900826447
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC(CNS(=O)(=O)N1CCCCC1)O2)C(F)(F)F,701076,11.6,-6.22252364655566,-6.58693245287348,638.6620000000003,3.9917000000000025,3.438803197620347,0.41791243082561624,134.35,7,2,8,True,701076,1.0,CHEMBL4227747,0.45825159914712155,1.0,0.14285714285714285
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C(C)C(C)C)CC1)cn2C,728451,11.6,-14.9040554614539,-6.78555658138125,471.6050000000003,5.003800000000005,3.2855835096008352,0.5666279762615788,91.02000000000001,5,1,5,True,728451,1.0,51338184,0.481721286980775,1.0,0.11578947368421053
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C#N)c1)CC(CN1C(=O)COC1=O)O2,709126,11.6,-6.44964838001307,-5.21486648933634,528.5430000000003,2.8403800000000006,3.3375846309236703,0.6164493084771684,155.33999999999997,9,1,5,True,709126,1.0,1121403,0.5674188735546437,1.0,0.1092436974789916
CC(C)(C)OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccc(C#N)c1)CC(CNS(C)(=O)=O)O2,645041,11.6,-7.16463465239075,-6.08078860801938,522.6050000000002,2.41078,3.1542373766236658,0.5860057862473093,154.89999999999998,8,2,6,True,645041,1.0,1098596,0.587403479393432,1.0,0.14953271028037382
CC(C)(OC(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cn(C(F)F)nc1OCCO)CC(CNC(=O)C1COC1)O2)C(F)(F)F,645142,11.6,-6.55623409640856,-4.25204114377694,657.5710000000003,2.2576,3.994004900058764,0.3047980862554864,170.54999999999998,11,3,11,True,645142,1.0,51338197,0.45876416577053525,1.0,0.14414414414414414
Cc1cccc(S(=O)(=O)N2CC(CC(C)C(=O)O)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)c1,680679,11.6,-7.48648140429995,-7.47407506446409,544.5480000000002,4.951520000000004,3.6616627378679008,0.5057038968677513,122.24000000000002,6,2,7,True,680679,1.0,993120,0.5225942188071716,1.0,0.17699115044247787
Cc1cc(S(=O)(=O)N2CC(CC3(C(=O)O)CC3)Oc3ccc(NC(=O)OC(C)(C)C(F)(F)F)cc32)ccc1F,680755,11.6,-7.7736636057641,-5.90507859992588,574.5490000000002,5.234720000000005,3.5416427936702837,0.43421457555572596,122.24000000000002,6,2,7,True,680755,1.0,1045600,0.3417169941135999,1.0,0.17757009345794392
CCn1cc(S(=O)(=O)N2CC(CCc3n[nH]c(=O)n3C)Oc3ccc(N(C(=O)[O-])C(C)(C)C(F)(F)F)cc32)c(Cl)n1,701426,11.7,-3.65448007142454,-3.00412989790896,621.0180000000001,2.0579,4.29420988741564,0.40069726252314414,158.48000000000002,10,1,8,False,701426,1.0,51370191,0.4179654050351087,1.0,0.07627118644067797
CC(=O)NC(C)(C)CC1CN(S(=O)(=O)c2ccc(F)c(C(F)(F)F)c2)c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1,701321,11.7,-8.73233964119283,-6.80199082500917,643.5780000000003,5.995000000000005,3.701456906980436,0.3584391333196545,114.04000000000002,6,2,7,False,701321,1.0,50499496,0.4582338902147971,1.0,0.1282051282051282
