SMILES,Title,IC50nM
OC1CCN(CC1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,709017,1.1
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CC3)C(F)(F)F)c3CC(CCc23)C(=O)N2Cc3ncsc3C2)c(F)c1,709002,1.1
CN(C)C1CN(C1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,709015,1.1
CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)N[C@H]2C[C@@H](C2)C(O)=O)c(Cl)c1C,50916228,1.1
OC(=O)c1ccc(c(F)c1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2ccccc12,51253500,1.1
Cc1nc2CN(Cc2s1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,709003,1.1
CCOc1ccccc1S(=O)(=O)Nc1ccc2n(C)cc([C@@H]3CCN(C[C@@H]3C)C(=O)[C@H](C)C3CCCC3)c2c1,820652,1.1
CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1C,CHEMBL3314002,1.1
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1,CHEMBL4570491,1.1
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CF)CC3)c3cccnc23)c(F)c1,884110,1.2
OCC1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1CC1,709031,1.2
C[C@H]1CN(CC[C@H]1c1cn(C)c2ncc(NC(=O)c3cccc(c3)C#N)c(c12)C(F)(F)F)C(=O)C1CCCC1,828509,1.2
C[C@H]1CN(CC[C@H]1c1cn(C)c2ncc(NC(=O)c3cccc(c3)C#N)c(c12)C(F)(F)F)C(=O)C1CCCC1,478100,1.2
C[C@H](NC(=O)c1cc(cc(c1)C1(C)CC1)-c1sc(nc1CC1CCCCC1)C(=O)N[C@H]1C[C@@H](C1)C(O)=O)C(F)(F)F,50916242,1.2
C[C@H]1CN(CC[C@H]1c1cn(C)c2ncc(NC(=O)c3cccc(c3)C#N)c(c12)C(F)(F)F)C(=O)C1CCCC1,753641,1.2
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(C(O)=O)c(C)c1)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708967,1.2
Cc1cc(ccc1C(O)=O)-c1nn(C(=O)c2c(Cl)cccc2C2(CC2)C(F)(F)F)c2CC(CCc12)C(=O)N1CC2(C1)CCCO2,708968,1.2
C[C@H]1CN(CC[C@H]1c1cn(C)c2ncc(NC(=O)c3cccc(c3)C#N)c(c12)C(F)(F)F)C(=O)C1CCCC1,728494,1.2
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CC3)C(F)(F)F)c3CC(CCc23)C(=O)N2CCOC3(CC3)C2)c(F)c1,709006,1.2
C[C@H](NC(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C)CC2)c1)C(F)(F)F,CHEMBL4128042,1.2
