SMILES,Title,IC50nM
CC(C)(CCF)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,50917520,1.4
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CS(=O)(=O)C3)nc2CC2CCCCC2)c2ccccc12,50917230,1.4
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCOCC2)C3)c(F)c1,709005,1.4
CN(Cc1cccnc1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708990,1.4
O=C(O)c1ccc(-c2cn(C(=O)c3c(Cl)cccc3C3(C(F)F)CC3)c3cccnc23)c(F)c1,884115,1.4
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)F)CC3)c3cccnc23)c(F)c1,884109,1.4
CC(C)C(=O)N1CCC(c2cn(C)c3ncc(NC(=O)c4ccc(Cl)c(C#N)c4)c(C(F)(F)F)c23)CC1,728425,1.5
O=C(O)c1ccc(-c2nn(C(=O)c3c(C4(C(F)(F)F)CC4)ccc(F)c3Cl)c3cccnc23)c(F)c1,884111,1.5
O=C(O)c1ccc(-c2nn(C(=O)c3c(C4CC4)ccc(F)c3Cl)c3c2CCC(C(=O)N2CC(N4CC(F)C4)C2)C3)c(F)c1,708966,1.5
CCN(C(=O)c1coc(C(C)(C)O)n1)C(C)C12CCC(c3cc(-c4c(F)cccc4F)nnc31)C2(C)C,766258,1.6
CCC(NS(=O)(=O)c1ccc(-c2sc(-c3nnc(CC(C)(C)C(=O)O)o3)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F,544138,1.6
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)cc1,51253458,1.6
COC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3cccnc23)c(F)c1,884106,1.6
