SMILES,Title,IC50nM
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c1=O,1098740,4.5
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(F)cc1C,1020384,4.5
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(F)c(-c2ccccc2F)c(F)c1,51338199,4.5
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2ccccc2F)cc1,51338188,4.5
COC(=O)Cc1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,51338204,4.6
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cnccc4C)c(=O)c3cc2F)c1=O,1226123,4.79
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccnc(OC)c4Cl)c(=O)c3cc2F)c1=O,1226095,4.88
CCn1c(CO)nn(-c2ccc3c(=O)n(-c4c(F)cccc4Cl)nc(C(C)C)c3c2)c1=O,1226008,4.96
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2ccccc2Cl)cc1F,51186835,5.0
Cc1c(-c2ccccc2)cc(F)c(Nc2ncccc2C(=O)O)c1F,51186836,5.0
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(Cl)ccc(O)c3F)cc2F)c1=O,1098806,5.0
CCCC(C)Oc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl,1098748,5.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(N)cc1C(F)(F)F)C1CCCCC1,1020524,5.0
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)c1ccccc1,1020669,5.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cccc1F)c1ccccc1,1020667,5.0
Cc1cccc(C(F)(F)F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020638,5.0
CCCC(C)Oc1cc(-n2nc3ccccn3c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1020612,5.0
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C(C)C)n(C)c2=O)cc1OC(C)C(F)(F)F,1098686,5.0
Cc1ccc(Nc2cnc(-c3ccccc3F)c(C)c2)c(C(=O)O)c1,220010,5.0
Cc1cc(Nc2ccc(C3CC3)cc2C(=O)O)cnc1-c1cccc(OC(F)(F)F)c1,220006,5.0
O=C(O)c1c(O)c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc12,50841889,5.0
C=C(C)c1nn(-c2c(F)cccc2Cl)c(=O)c2cc(-n3nc(CO)n(CC)c3=O)c(F)cc12,1226017,5.03
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)F,1020392,5.1
OC1c2ccccc2C(O)c2c1nnn2-c1cc(F)c(-c2ccccc2F)c(F)c1,51338216,5.1
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)ccc(OC)c3Cl)cc2F)c1=O,1098809,5.2
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)ccc(O)c3Cl)cc2F)c1=O,1098810,5.2
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(Cl)cccc1Cl)C(F)(F)F,1020579,5.3
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccccc1C,1098615,5.33
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCCC4)c(=O)c3cc2F)c1=O,1226098,5.37
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(N)c1C,972478,5.4
C=C(C)c1cn(-c2ccccc2C#N)c(=O)c2ccc(-n3nc(CO)n(CC)c3=O)cc12,1226002,5.49
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccc(CC)cc1,1098655,5.5
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C(C)(C)O)n(C)c2=O)cc1OC(C)C(F)(F)F,972587,5.5
Cc1nc2c(C(=O)O)cc(-c3ccc(OCc4ccccc4)cc3)cc2[nH]1,1045610,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-n4c(C)ccc4C)c(F)c3F)cc2[nH]1,1045609,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCCCC5)cc4)c(F)c3F)cc2[nH]1,1045605,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CNC5CC5)c4)c(F)c3F)cc2[nH]1,1045604,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c(F)c3F)cc2[nH]1,1045608,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CO)c4)c(F)c3F)cc2[nH]1,1045602,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4cccc(CN5CCCCC5)c4)c(F)c3F)cc2[nH]1,1045601,5.5
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccccc4CN4CCCCC4)c(F)c3F)cc2[nH]1,1045600,5.5
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4c(F)cccc4CN4CCCC4)cc3)cc2[nH]1,1045616,5.5
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4CN4CCC(F)C4)cc3)cc2[nH]1,1045614,5.5
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-n4c(C)ccc4C)c(F)c3F)nc2c1,297784,5.6
Cc1ccc(CCc2c(C(=O)O)[nH]c(=O)[nH]c2=O)cc1.NCCO,CHEMBL3901542,5.77
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)ccnc1OC,1020387,5.8
Cc1c(-c2cccc(OC(F)(F)F)c2)cc(F)c(Nc2ncccc2C(=O)O)c1F,CHEMBL2263448,5.998
O=C(O)c1cc(C2CC2)cnc1Nc1c(F)cc(-c2cccc(OC3CC3)c2)cc1F,CHEMBL2263645,5.998
CCn1c(CO)nn(-c2ccc(C(=O)Nc3c(F)cccc3Cl)c(OC(C)C(F)(F)F)c2)c1=O,1098794,6.0
O=C(O)c1c(O)c(-c2ccc(-c3ccc(O)cc3)cc2)nc2ccccc12,50841896,6.0
O=C(O)c1c(O)c(-c2ccc(Oc3ccccc3)cc2)nc2ccc(F)cc12,50841924,6.0
Cc1cc(Nc2ccc(C3CC3)cc2C(=O)O)cnc1-c1ccccc1,220007,6.0
CCn1c(C(=O)O)nn(-c2ccc(C(=O)Nc3c(F)cccc3Cl)c(OC(C)C(F)(F)F)c2)c1=O,1098827,6.0
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020450,6.0
CCCC(C)Oc1cc(-n2nc3ccccn3c2=O)c(F)cc1C(=O)Nc1ccccc1C,1020616,6.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)(F)F)C1CCCCC1,1020548,6.05
CCn1c(C2CC2)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c1=O,972520,6.05
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(OC)ncc4F)c(=O)c3cc2F)c1=O,1226080,6.05
CCn1c(CO)nn(-c2nc3c(C(C)C)cn(-c4cc(C)ccc4F)c(=O)c3cc2F)c1=O,1226088,6.1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4nc(OC)ccc4F)c(=O)c3cc2F)c1=O,1226085,6.14
CC(Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,972578,6.17
CCn1nc(-c2cc3c(C(C)C)cn(-c4ccccc4C)c(=O)c3cc2F)nc1C(C)=O,1121386,6.2
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)cnc4Cl)c(=O)c3cc2F)c1=O,1226087,6.29
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1ncc2ccccn12,51334966,6.3
CC(Oc1cc(-n2nc(C(=O)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098834,6.5
C=C(C)c1cn(-c2cc(OC)ncc2F)c(=O)c2cc(F)c(-n3nc(CO)n(CC)c3=O)cc12,1226074,6.55
C=C(C)c1cn(-c2cc(C)cnc2Cl)c(=O)c2cc(F)c(-n3nc(CO)n(CC)c3=O)cc12,1226073,6.58
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccccc4)c(F)c3F)[nH]c2c1,297765,6.8
Cc1ccc(F)cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020551,6.85
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(F)c(-c2ccc(F)cc2)c(F)c1,51338201,6.9
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)ncc4C)c(=O)c3cc2F)c1=O,1226122,6.93
CCCC(C)Oc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098754,7.0
CC(Oc1cc(-n2nc(CO)n(C3CCC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098799,7.0
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(C)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,1098838,7.0
Cc1cccc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020580,7.0
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(Cl)cc(F)cc1Cl)C(F)(F)F,1020590,7.0
Cc1ccccc1-n1ncc2c1CCCC2NC(=O)c1onc2c1CCCC2,51334961,7.0
O=C(O)C1=C(C(=O)Nc2c(F)c(F)c(-c3cccc(OC(F)(F)F)c3)c(F)c2F)CCC1,50251730,7.0
O=C(O)c1c(O)c(-c2ccc(Oc3ccccc3)cc2)nc2ccccc12,50841864,7.0
O=C(O)c1c(O)c(-c2ccc(-c3ccc(O)cc3)cc2)nc2ccc(F)cc12,50841888,7.0
Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,50841892,7.0
COc1cccc(-c2ncc(Nc3ccc(C4CC4)cc3C(=O)O)cc2C(F)(F)F)c1,220013,7.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)F)C(F)(F)F,1020414,7.25
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C3CC3)n(C)c2=O)cc1OC(C)C(F)(F)F,1098668,7.5
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,1098840,7.5
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098753,7.5
Cc1cc(F)cc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020640,7.5
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)N(C)O,51370200,7.7
CCc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c(=O)n1C,972537,7.75
O=C(O)c1cc(Cl)cnc1Nc1c(F)cc(-c2ccccc2)cc1F,CHEMBL2259675,7.998
CCCC(C)Oc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1C(=O)Nc1c(C)cccc1F,1098606,8.0
COc1ccccc1-c1c(F)c(F)c(NC(=O)C2=C(C(=O)O)CCC2)c(F)c1F,50251711,8.0
O=C(O)c1cc(C2CC2)ccc1Nc1ccc(-c2ccccc2F)nc1,220027,8.0
Cc1ccc(C=NN(C)c2nc(-c3ccccc3Cl)cs2)c(C(=O)O)c1,CHEMBL3922925,8.0
CN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,CHEMBL3980486,8.0
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+],CHEMBL300058,8.0
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccncc4C)c(=O)c3cc2F)c1=O,1226124,8.08
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],1001134,8.45
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)cc(F)cc1Cl)C(F)(F)F,1020444,8.5
CCn1c(C(=O)O)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(C)cccc3F)cc2F)c1=O,1098830,8.5
CCCN(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)cs1,1001112,8.6
Cc1sc(N(C)N=Cc2ccccc2C(=O)O)nc1-c1ccccc1,1001121,8.8
CCn1c(CO)nn(-c2cc3c(C4(C)CC4)cn(-c4c(F)cccc4Cl)c(=O)c3cc2F)c1=O,1226047,8.81
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4cccc(F)c4)c(F)c3F)nc2c1,297828,8.86
CCn1c(C(=O)O)nn(-c2ccc(C(=O)Nc3c(F)cccc3F)c(OC(C)C(F)(F)F)c2)c1=O,1098829,9.0
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc(C)n(C(C)C)c2=O)cc1OC(C)C(F)(F)F,1098586,9.0
Cc1cc(F)cc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCOC3)cc1OC(C)C(F)(F)F,1020581,9.0
COc1cccc(C)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020645,9.0
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(C)cccc1N,1020402,9.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(Cl)ccc(F)c1F)C(F)(F)F,1020449,9.0
COc1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,51338198,9.0
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1noc2c1CCCC2,51334955,9.0
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1onc2c1CCCC2,993082,9.0
Cc1cccc(-n2ncc3c2CCCC3NC(=O)c2noc3c2CCCC3)c1,993098,9.0
Cc1ccc(Nc2cnc(-c3cccc(C(=O)N4CCCC4)c3)c(C)c2)c(C(=O)O)c1,220020,9.0
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2C(F)(F)F)nc1,220023,9.0
CCOc1ccccc1-c1cc(F)c(NC(=O)c2ccsc2C(=O)O)c(F)c1,CHEMBL200856,9.0
Cc1cccnc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020549,9.5
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccccc1C(F)(F)F)C(F)(F)F,1020460,9.5
Cc1c(-c2ccc(-c3cccnc3Cl)cc2)nc2ccc(F)cc2c1C(=O)O,51126192,9.7
CCC(C)c1ccc(-c2nc3ccc(Br)cc3c(C(=O)O)c2C)cc1,CHEMBL3818031,9.7
CC(Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,972577,9.75
C=C(C)c1cn(-c2cccc(F)c2)c(=O)c2ccc(-n3nc(CO)n(CC)c3=O)cc12,1225990,9.89
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4)cc3)cc2[nH]1,51390139,10.0
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccc(O)cc4)cc3)cc2[nH]1,51390140,10.0
Cc1nc2c(C(=O)O)cc(-c3c(F)c(F)c(-c4ccc(CN5CCOCC5)cc4)c(F)c3F)cc2[nH]1,51390145,10.0
CCn1c(CO)nn(-c2cc(OC(C)C(C)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,1098801,10.0
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCOC3)cc1OC(C)C(F)(F)F,1020630,10.0
O=C(O)c1c(O)c(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,50841938,10.0
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2)c(-c2ccccc2)c1,219984,10.0
Cc1ccc(Nc2cnc(-c3cccc(Cl)c3)c(C)c2)c(C(=O)O)c1,220009,10.0
O=C(O)c1cc(C2CC2)ccc1Nc1cnc(-c2ccccc2F)nc1,220022,10.0
CCOc1ccccc1-c1cc(F)c(NC(=O)c2cscc2C(=O)O)c(F)c1,CHEMBL383165,10.0
O=C(O)c1cscc1C(=O)Nc1c(F)cc(-c2ccccc2OC(F)(F)F)cc1F,CHEMBL199347,10.0
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(C4CCC(OC)C4)c(=O)c3cc2F)c1=O,1226108,10.1
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4nccc(OC)c4Cl)c(=O)c3cc2F)c1=O,1226099,10.4
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ccnc(O)c4C)c(=O)c3cc2F)c1=O,1226128,10.5
CN(N=Cc1ccccc1C(=O)O)c1nc(-c2cccc(Cl)c2)cs1,1001128,10.6
Cc1ccccc1-c1cc(F)c(Nc2ncccc2C(=O)O)c(F)c1,CHEMBL2263626,10.99
CCCC(C)Oc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1C(=O)Nc1ccccc1C,1098610,11.0
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(F)cccc1Cl,1020605,11.0
Cc1cc(F)ccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020458,11.0
CC(C)OC(=O)c1cccc(-n2ncc3c2CCCC3NC(=O)c2noc3c2CCCC3)c1,993120,11.0
Cc1ccc(F)c(-n2ncc3c2CCCC3NC(=O)c2onc3c2CCCC3)c1,51334964,11.0
O=C(O)C1=C(C(=O)Nc2ccc(OCc3c(F)cccc3Cl)c(Cl)c2)CCC1,50319875,11.0
COc1cccc(-c2cc(F)c(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,50319885,11.0
NCCO.O=C(O)c1[nH]c(=O)[nH]c(=O)c1CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,50555275,11.0
Cc1ccc(Nc2cnc(-c3cccc(OC(C)C)c3)c(C)c2)c(C(=O)O)c1,219999,11.0
CCn1c(CO)nn(-c2ccc3c(=O)n(-c4c(F)cccc4Cl)cc(C4CC4)c3c2)c1=O,1225998,11.5
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2cnc(C(F)(F)F)cc2c1C(=O)O,CHEMBL4227747,11.8
CCc1cnc(Nc2c(F)cc(-c3cccc(OC)c3)cc2F)c(C(=O)O)c1,CHEMBL2263640,11.99
COc1cccc(-c2cc(F)c(Nc3ncc(C)cc3C(=O)O)c(F)c2)c1,CHEMBL2263638,11.99
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1020573,12.0
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cnc(OC)cc1C,1020390,12.0
Nc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,50841885,12.0
COc1cccc(-c2ncc(Nc3ccc(C)cc3C(=O)O)cc2C(F)(F)F)c1,220003,12.0
Cc1ccc(Nc2cnc(-c3cccc(C(=O)NC4CC4)c3)c(C)c2)c(C(=O)O)c1,220021,12.0
Cc1ccccc1-c1ncc(Nc2ccc(C3CC3)cc2C(=O)O)cn1,220024,12.0
COc1ccccc1-c1ccc(NC(=O)c2ccsc2C(=O)O)cc1Cl,CHEMBL200858,12.0
CCn1c(C2CC2)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,1098673,12.5
Cc1c(Cc2ccccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,CHEMBL3409286,12.59
Cc1ccnc(Cl)c1-c1cc(C(C)C)c2cc(-c3cn(C)c(C(C)(C)O)n3)c(F)cn2c1=O,1121404,13.0
Cc1ccnc(Cl)c1-c1cc(C(C)C)c2cc(-c3nc(C(C)(C)O)n(C)n3)c(F)cn2c1=O,1121405,13.0
CCn1c(CO)nn(-c2nc3c(C(C)C)cn(-c4scnc4C)c(=O)c3cc2F)c1=O,1226028,13.0
CCCC(C)Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)NC(CC)CC,1098757,13.0
CC(Oc1cc(-n2nc(C(=O)O)n(C3CCC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098842,13.0
CC(C)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,1098685,13.0
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3c(C)cccc3F)cc2F)c(=O)n1C,1098688,13.0
COc1ccc2ccc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)cc2c1.NCCO,50555343,13.0
CC(=O)Nc1ccc(COc2ccc(-c3ccc(-c4nc5c(C(=O)O)cc(C)cc5[nH]4)cc3)cc2)cc1,50358208,13.0
CCc1cc(=O)n2[nH]c(SCc3cc(Cl)ccc3Cl)nc2n1,50970243,13.0
CCc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,CHEMBL2177861,13.0
CC(Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1098718,13.1
CCC(CC)n1cc(C(C)C)c2cc(-n3nc(CO)n(CC)c3=O)c(F)cc2c1=O,1226111,13.4
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4cccc(O)c4)c(F)c3F)nc2c1,297806,13.5
Cc1cc(C(=O)O)c2[nH]c(-c3c(F)c(F)c(-c4cccc(OCc5ccccc5)c4)c(F)c3F)nc2c1,297807,13.6
Cc1ccc(C=NN(C)c2nc(-c3ccccc3)c(C)s2)c(C(=O)O)c1,1001120,13.6
CC(Oc1cc(-n2nc(C(=O)O)n(C3CC3)c2=O)c(F)cc1C(=O)Nc1c(F)cccc1Cl)C(F)(F)F,1098839,14.0
Cc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C(C)C,1098588,14.0
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C3CCC3)n(C)c2=O)cc1OC(C)C(F)(F)F,1098671,14.0
CCc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020441,14.0
COc1cccc(-c2ccc(Nc3cnccc3C(=O)[O-])c(OC(F)(F)F)c2)c1.[Li+],51186842,14.0
Cc1ccnc(C(=O)NC2CCCc3c2cnn3-c2ccccc2C)c1,993093,14.0
Cc1ccc(Nc2cnc(-c3ccccc3Cl)c(C)c2)c(C(=O)O)c1,220000,14.0
[Li]OC(=O)c1ccncc1Nc1ccc(-c2cccc(OC)c2)cc1OC(F)(F)F,246907,14.0
CCn1c(CO)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,1098719,14.3
CCc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,972552,14.3
Cc1cccc(CN)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C1CCCCC1,1020528,14.3
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4ncccc4C)c(=O)c3cc2F)c1=O,1226107,14.8
CCn1c(CO)nn(-c2cc3c(C(C)C)cn(-c4cc(C)ncc4Cl)c(=O)c3cc2F)c1=O,1226081,14.8
CCCC(C)Oc1cc(-n2nc(CO)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)ccnc1OC,1098750,15.0
CCCC(C)Oc1cc(-n2nc(C(C)(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)ccnc1OC,1098752,15.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1c(F)ccc(O)c1F)C(F)(F)F,1020697,15.0
Cc1cccc(F)c1NC(=O)c1cc(F)c(-n2nc(C(F)(F)F)n(C)c2=O)cc1OC(C)C(F)(F)F,1098680,15.0
CCc1nn(-c2cc(OC(C)c3ccccc3)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1C,1098689,15.0
CCCn1c(C)nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c1=O,1098717,15.0
CC(O)c1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c(=O)n1C,1098734,15.0
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1C(=O)Nc1c(F)cc(F)cc1Cl)C(F)(F)F,1020637,15.0
CC(Oc1cc(-n2nc3n(c2=O)CCCCC3)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1020651,15.0
Cc1ccnc(Cl)c1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020446,15.0
Cc1ccc(F)cc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)C(F)(F)F,1020464,15.0
O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1cc(C(F)(F)F)ccn1,51334944,15.0
COc1cccc(-c2cc(F)c(Nc3ncccc3C(=O)O)c(F)c2)c1,51186828,15.0
O=C(O)C1=C(C(=O)Nc2c(F)cc(-c3cccc(OC(F)(F)F)c3)cc2F)CSC1,50319884,15.0
CCCC(C)N(N=Cc1ccccc1C(=O)O)c1nc(-c2ccccc2Cl)c(C)s1,CHEMBL3893343,15.0
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1c(C)cc(N)cc1C,1098663,15.3
Cc1c(C(O)c2ccccc2)c(OC(C)C)nn1-c1ncc(C2CC2)cn1,CHEMBL3409299,15.85
Cc1ccccc1NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)CN(C)C,1020682,16.0
CC(Oc1cc(-n2nc3n(c2=O)CCCC3O)c(F)cc1C(=O)Nc1c(F)cccc1F)C(F)(F)F,1020686,16.0
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccccc1NC,1098643,16.0
CCc1nn(-c2cc(OC(C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3F)cc2F)c(=O)n1CC,1098721,16.0
